51113;SlimCMS redirect.php Multiple Parameter Admin Account Creation
51112;PowerClan admin/index.php loginemail Parameter SQL Injection
51111;TheGreenBow VPN Client Tgbike.exe Cleartext Local Credentials Disclosure
51110;PowerNews news.php newsid Parameter SQL Injection
51109;Logsurfer surfmailer Script Mail Handling Remote Command Execution
51108;w3blabor CMS admin/index.php benutzername Parameter SQL Injection
51107;DataLife Engine imagepreview.php image Parameter CSRF
51106;Megacubo mega:// URI Handling Arbitrary PHP Code Injection
51105;PHPFootball login.php user Parameter XSS
51104;PHPFootball login.php user Parameter SQL Injection
51103;PHPFootball filter.php dbfield Parameter XSS
51102;PHPFootball filter.php dbtable Parameter SQL Injection
51101;V3 Chat - Profiles/Dating Script Multiple Field SQL Injection
51100;Recly Interactive Feederator Component For Joomla! subscription.php GLOBALS[mosConfig_absolute_path] Parameter Remote File Inclusion
51099;Recly Interactive Feederator Component For Joomla! tmsp.php mosConfig_absolute_path Parameter Remote File Inclusion
51098;Recly Interactive Feederator Component For Joomla! edit_tmsp.php mosConfig_absolute_path Parameter Remote File Inclusion
51097;Recly Interactive Feederator Component For Joomla! add_tmsp.php mosConfig_absolute_path Parameter Remote File Inclusion
51096;Recly!Competitions Component for Joomla! settings.php mosConfig_absolute_path Parameter Remote File Inclusion
51095;Recly!Competitions Component for Joomla! competitions.php GLOBALS[mosConfig_absolute_path] Parameter Remote File Inclusion
51094;Recly!Competitions Component for Joomla! add.php GLOBALS[mosConfig_absolute_path] Parameter Remote File Inclusion
51093;Clickheat - Heatmap Stats Component for Joomla! includes/overview/main.php mosConfig_absolute_path Parameter Remote File Inclusion
51092;Clickheat - Heatmap Stats Component for Joomla! includes/heatmap/main.php mosConfig_absolute_path Parameter Remote File Inclusion
51091;Clickheat - Heatmap Stats Component for Joomla! includes/heatmap/_main.php mosConfig_absolute_path Parameter Remote File Inclusion
51090;Clickheat - Heatmap Stats Component for Joomla! GlobalVariables.php GLOBALS[mosConfig_absolute_path] Parameter Remote File Inclusion
51089;Clickheat - Heatmap Stats Component for Joomla! Clickheat_Heatmap.php GLOBALS[mosConfig_absolute_path] Parameter Remote File Inclusion
51088;Clickheat - Heatmap Stats Component for Joomla! Cache.php GLOBALS[mosConfig_absolute_path] Parameter Remote File Inclusion
51087;Clickheat - Heatmap Stats Component for Joomla! install.clickheat.php GLOBALS[mosConfig_absolute_path] Parameter Remote File Inclusion
51086;advCalendar Extension for TYPO3 Unspecified SQL Injection
51085;CMS Poll system Extension for TYPO3 Unspecified SQL Injection
51084;Wir ber uns Extension for TYPO3 Unspecified XSS
51083;Wir ber uns Extension for TYPO3 Unspecified SQL Injection
51082;Dictionary Extension for TYPO3 Unspecified Arbitrary Code Execution
51081;Pixel8 Web Photo Album Photo.asp AlbumID Parameter SQL Injection
51080;EZsite Forum Database/EZsiteForum.mdb User Database Remote Disclosure
51079;E-theni aff_liste_langue.php rep_include Parameter Remote File Inclusion
51078;eggBlog Admin Account Password Modification CSRF
51077;AlstraSoft Web Email Script Enterprise index.php id Parameter SQL Injection
51076;Site2Nite Real Estate Web agentlist.asp SQL Injection
51075;Elecard MPEG Player Crafted M3U File Long String Handling Buffer Overflow
51074;BulletProof FTP Client BPS File Handling Overflow
51073;FlatnuX CMS URI mod Parameter XSS
51072;Faupload download.php id Parameter SQL Injection
51071;AM Events Module for XOOPS print.php id Parameter SQL Injection
51070;Audacity lib-src/allegro/strparse.cpp String_parse::get_nonspace_quoted() Function Crafted GRO File Handling Overflow
51069;Audio File Library libaudiofile/modules/msadpcm.c ms_adpcm_decode_block() Function Crafted WAV File Handling Overflow
51068;PHP Weather config/make_config.php PATH_INFO XSS
51067;PHP Weather test.php language Parameter Traversal Local File Inclusion
51066;Aperto Blog categories.php id Parameter SQL Injection
51065;Aperto Blog index.php get Parameter Traversal Local File Inclusion
51064;Aperto Blog admin.php action Parameter Traversal Local File Inclusion
51063;CadeNix index.php cid Parameter SQL Injection
51062;Forest Blog blog.mdb Direct Request Credentials Disclosure
51061;Can't Find A Gaming CMS (CFAGCMS) right.php title Parameter SQL Injection
51060;ZeeMatri bannerclick.php adid Parameter SQL Injection
51059;LoveCMS system/admin/images.php delete Parameter Traversal Arbitrary File Deletion
51058;OneCMS staff.php user Parameter SQL Injection
51057;OneCMS a_login.php usernameb Parameter SQL Injection
51056;Sepcity Faculty Portal deptdisplay.asp ID Parameter SQL Injection
51055;Sepcity Classified Ads classdis.asp ID Parameter SQL Injection
51054;Sepcity Shopping Mall shpdetails.asp ID Parameter SQL Injection
51053;PHP-Fusion messages.php Unspecified Parameter XSS
51052;PHP-Fusion submit.php submit_info[] Parameter SQL Injection
51051;eGallery Module for PHP-Nuke modules.php pid Parameter SQL Injection
51050;PHP-addressbook index.php Login Field SQL Injection
51049;PHP Classifieds detail.php siteid Parameter SQL Injection
51048;Joomla! HTTPS Session Cookie Secure Flag Weakness
51047;Opera Unspecified Random Information Disclosure
51046;NetCat forum.inc.php INCLUDE_FOLDER Parameter Traversal Local File Inclusion
51045;NetCat blog.inc.php INCLUDE_FOLDER Parameter Traversal Local File Inclusion
51044;NetCat banner.inc.php INCLUDE_FOLDER Parameter Traversal Local File Inclusion
51043;NetCat auth.inc.php INCLUDE_FOLDER Parameter Traversal Local File Inclusion
51042;NetCat modules/netshop/post.php system Parameter Traversal Local File Inclusion
51041;NetCat admin/siteinfo/iframe.inc.php path Parameter XSS
51040;NetCat FCKeditor/neditor.php Multiple Parameter XSS
51039;NetCat add.php Unspecified CRLF Injection
51038;NetCat Cookie Sequence Unspecified CRLF Injection
51037;NetCat modules/linkmanager/redirect.php url Parameter Arbitrary Site Redirect
51036;NetCat modules/auth/index.php redirect Parameter Arbitrary Site Redirect
51035;XP Book entry.php Name Field XSS
51034;FlexPHPSite admin/index.php Multiple Parameter SQL Injection
51033;Qemu monitor.c Off-by-one VNC Password Weakness
51032;Mozilla Firefox location.hash Javascript Handling Remote DoS
51031;PHP imageRotate Function Indexed Image Crafted Argument Arbitrary Memory Access
51030;Solusindo Cart index.php p Parameter SQL Injection
51029;ViArt Shop cart_save.php cart_name Parameter CSRF
51028;OpenEdit data/views/index.html catalogid Parameter XSS
51027;OpenEdit DAM Unspecified CSRF
51026;OpenEdit DAM archive/savedqueries/savequeryfinish.html name Parameter XSS
51025;SAWStudio PRF File SAWSTUDIO PREFERENCES STRUCT Value Handling Overflow
51024;KanniBBS2000 Unspecified Traversal Arbitrary File Access
51023;stormBoards thread.php id Parameter SQL Injection
51022;roportaj Module for PHP-Nuke modules.php secid Parameter SQL Injection
51021;My_eGallery Module for PHP-Nuke modules.php gid Parameter SQL Injection
51020;com_inter Module for Joomla! index.php id Parameter SQL Injection
51019;com_stats Module for Joomla! index.php id Parameter SQL Injection
51018;PHPEcho CMS smarty/Smarty.class.php smarty_compile_path Parameter Remote File Inclusion
51017;TI Blog System Mod for PHP-Fusion blog.php id Parameter SQL Injection
51016;CoolPlayer skin.c PlaylistSkin Value Handling Overflow
51015;webClassifieds index.php Multiple Parameter SQL Injection
51014;eDNews eDNews_view.php newsid SQL Injection
51013;eDNews eDNews_archive.php lg Parameter Traversal Local File Inclusion
51012;eDContainer index.php lg Parameter Traversal Local File Inclusion
51011;Ultimate PHP Board (UPB) User-Agent Header XSS
51010;Perl Nopaste index.pl language Parameter XSS
51009;PaxGallery Component for Joomla! index.php gid Parameter SQL Injection
51008;Archimede Net 2000 E-Guest_show.php display Parameter SQL Injection
51007;Mayaa Error Page Unspecified Parameter XSS
51006;bloofoxCMS plugins/spaw2/dialogs/dialog.php Multiple Parameter Traversal Local File Inclusion
51005;mDigg Component for Joomla! index.php category Parameter SQL Injection
51004;Live Ticker Component for Joomla! index.php tid Parameter SQL Injection
51003;Lantronix MSS485-T Vulnerability Scan Remote DoS
51002;Phoenix Contact FL IL 24 BK-PAC Vulnerability Scan Remote DoS
51001;Linux Kernel drivers/watchdog/ib700wdt.c ibwdt_ioctl Function Local Underflow
51000;Linux Kernel libata SG_IO Request Timeout Invocation Saturation Local DoS
50999;PHPmotion password.php Multiple Parameter CSRF
50998;PHPKIT upload_files/include.php Multiple Action CSRF
50997;Foxit WAC Server SSH Packet Handling Remote Overflow
50996;phpAdBoard index.php Arbitrary File Upload
50995;ForumApp 8690BAK.mdb Direct Request Database Disclosure
50994;ForumApp 8690.mdb Direct Request Database Disclosure
50993;FIGIS FILogin.do Password Field SQL Injection
50992;MWP Blog System for PHP-Fusion blog.php id Parameter SQL Injection
50991;id3lib header_tag.cpp extflags Array Overflow
50990;Hex Workshop Color Map Hex Sequence Handling Overflow
50989;phpGreetCards index.php category Parameter XSS
50988;phpGreetCards index.php Arbitrary File Upload
50987;Sun SNMP Management Agent Unspecified Temporary File Symlink Arbitrary File Overwrite
50986;BT Home Hub Router cgi/b/_voip_/stats/ Arbitrary Call CSRF
50985;F5 BIG-IP Web Management Console tmui/Control/form CSRF
50984;Apple Mac OS X Libsystem strptime API Crafted Date String Memory Corruption
50983;Apple Mac OS X Kernel Application Dynamically Linked NFS Server Library Local DoS
50982;Apple Mac OS X Crafted i386_*et_ldt Calls Multiple Local Overflow
50981;phpEmployment auth.php File Upload Arbitrary PHP Code Execution
50980;Mozilla Thunderbird Malformed Email Header Handling Resource Consumption DoS
50979;Incredimail Malformed Email Header Handling Resource Consumption DoS
50978;Opera on Windows Malformed Email Header Handling Resource Consumption DoS
50977;Symantec Norton Multiple Products Malformed Email Header Handling Resource Consumption DoS
50976;Kaspersky Internet Security Suite Malformed Email Header Handling Resource Consumption DoS
50975;NOD32 Antivirus Malformed Email Header Handling Resource Consumption DoS
50974;Microsoft Outlook Express InetComm.dll MimeOleClearDirtyTree Function Malformed Email Header Handling Infinite Loop DoS
50973;gpsdrive src/splash.c Multiple Temporary File Symlink Arbitrary File Overwrite
50972;gpsdrive examples/gpssmswatch Multiple Temporary File Symlink Arbitrary File Overwrite
50971;Sun Java Web Console console/faces/jsp/login/BeginLogin.jsp redirect_url Parameter Arbitrary Site Redirect
50970;HP Multiple Software hpqutil ActiveX (hpqutil.dll) lstrcpyA Function Overflow
50969;PhPress sql_phpress.php User Database Disclosure
50968;BulletProof FTP Client Server Name Handling Overflow
50967;Download Management for PHP-Fusion Multiple Local File Inclusion
50966;Linux Kernel ATM Subsystem net/atm/svc.c vcc Table Corruption Local DoS
50965;NetCat password_recovery.php Query String SQL Injection
50964;Garment Center index.cgi page Parameter Traversal Arbitrary File Access
50963;FreeBSD ftpd / lukemftpd FTP Command Handling CSRF
50962;BlackJumboDog Unspecified Authentication Bypass
50961;jetAudio COWON Media Center MP4 Handling Overflow
50960;Novell User Application / Identity Manager Roles Based Provisioning Module Unspecified XSS
50959;Microsoft Word / Publisher Malformed wordart Handling DoS
50958;Apple Mac OS X CoreTypes Quarantine Feature Blacklist Bypass
50957;MediaWiki Wiki Page Editing XSS
50956;MediaWiki Unspecified XSS
50955;MediaWiki Special:Import Feature Unspecified CSRF
50954;Opera HTML Parsing Engine Crafted Web Page Arbitrary Code Execution
50953;Opera file:// URL Host Name Handling Overflow
50952;Opera Crafted Text Area Handling Remote Overflow
50951;Opera Built-in XSLT Templates XSS
50950;Sandbox lib/jpgraph/jpgraph_errhandler.inc.php Unspecified Parameter Remote File Inclusion
50949;phpCollab general/login.php SSL_CLIENT_CERT Environment Variable Shell Metacharacter Arbitrary Command Execution
50948;phpCollab installation/setup.php URI Parameter Arbitrary PHP Code Injection
50947;Hotel Booking System Component for Joomla index.php Multiple Parameter SQL Injection
50945;REDPEACH CMS page.php zv Parameter SQL Injection
50944;REDPEACH CMS index.php zv Parameter SQL Injection
50943;PowerStrip pstrip.sys IRP Parameter IOCTL Handling Local Privilege Escalation
50942;ESET Smart Security epfw.sys Crafted IRP METHOD_NEITHER IOCTL Handler Local Privilege Escalation
50941;Trend Micro HouseCall ActiveX (Housecall_ActiveX.dll) Control Arbitrary Library File Download
50940;Iltaweb Alisveris Sistemi urunler.asp catno Parameter SQL Injection
50939;Plesk login.php3 PLESKSESSID Cookie SQL Injection
50938;Sun Java Wireless Toolkit (WTK) for CLDC Multiple Unspecified Overflows
50937;Sun Fire / Netra Server IP Spoofing Remote Restriction Bypass
50936;FreeBSD netgraph / bluetooth Sockets Function Pointers Arbitrary Local Code Execution
50935;Linux Kernel on MIPS arch/mips/kernel/scall64-o32.S o32 Syscall Local DoS
50934;Solaris Name Service Cache Daemon (nscd(1M)) Unspecified Local Privilege Escalation
50933;Solaris IP Tunnel Parameter Processing (tun(7M)) SIOCGTUNPARAM IOCTL Local Privilege Escalation
50932;gpsdrive src/unit_test.c /tmp/gpsdrive-unit-test/proc Temporary File Symlink Arbitrary File Overwrite
50931;Verlihub src/ctrigger.cpp cTrigger::DoIt Function Shell Metacharacter Arbitrary Remote Command Execution
50930;Verlihub src/ctrigger.cpp cTrigger::DoIt Function /tmp/trigger.tmp Temporary File Symlink Arbitrary File Overwrite
50929;Avahi avahi-daemon avahi-core/server.c Crafted mDNS Packet Handling Remote DoS
50928;Apple Mac OS X Apple Type Services PDF File Crafted Embedded Font Infinite Loop DoS
50927;Apple Mac OS X UDF Volume Crafted ISO File Handling DoS
50926;Solaris Kerberos Credential Renewal Feature Unspecified Cache File Handling Local DoS
50925;Apple Mac OS X network_cmds natd Crafted TCP Packet Handling Infinite Loop Remote DoS
50924;Apple Mac OS X Libsystem inet_net_pton API Unspecified Overflow
50923;Apple Mac OS X BOM Crafted CPIO Archive Header Handling Overflow
50922;Pro Clan Manager PHPSESSID Parameter Session Fixation
50921;bacula-common mtx-changer.Adic-Scalar-24 Temporary File Symlink Arbitrary File Overwrite
50920;BitComet Resource Browser about: Script XSS
50919;libvirt Multiple Method Read-only Connection Check Local Access Restriction Bypass
50918;GIT gitweb/gitweb.perl diff.external Configuration Variable Crafted Query Local Privilege Escalation
50916;Online Keyword Research Tool download.php filename Parameter Traversal Arbitrary File Access
50915;Extract Website download.php filename Parameter Traversal Arbitrary File Access
50914;PGP Desktop PGPwded.sys METHOD_BUFFERED IOCTL Handling Local DoS
50913;Pligg evb/check_url.php url Parameter SQL Injection
50912;Barracuda Spam Firewall Account View Page index.cgi pattern_x Parameter SQL Injection
50911;Phoenician Casino FlashAX ActiveX SetID Method Argument Handling Overflow
50910;xine-lib demux_real.c real_parse_headers Function Multiple Chunk Processing Remote DoS
50909;xine-lib demux_matroska.c MATROSKA_ID_TR_CODECPRIVATE Track Entry Element Handling DoS
50908;Coppermine Photo Gallery zipdownload.php favs Parameter SQL Injection
50907;Coppermine Photo Gallery init.inc.php favs Parameter SQL Injection
50906;Volunteer Management System Component for Joomla index.php job_id Parameter SQL Injection
50905;Cognos Powerplay WE ppdscgi.exe Information Disclosure
50904;Cognos Powerplay WE Temporary File Name Prediction Weakness
50903;Cognos Powerplay WE /ppwb/Temp/ Remote Information Disclosure
50902;WordPress Page Flip Image Gallery Plugin books/getConfig.php book_id Parameter Arbitrary File Access
50901;Text Lines Rearrange Script download.php filename Parameter Traversal Arbitrary File Access
50900;WEC Discussion Forum Extension for TYPO3 Unspecified XSS
50899;WEC Discussion Forum Extension for TYPO3 Unspecified SQL Injection
50898;Vox populi Extension for TYPO3 Unspecified XSS
50897;DR Wiki Extension for TYPO3 Unspecified XSS
50896;WEBERkommunal Facilities Extension for TYPO3 Unspecified SQL Injection
50895;Simple File Browser Extension for TYPO3 Unspecified Information Disclosure
50894;phpMyAdmin Extension for TYPO3 Unspecified CSRF
50893;Forum Component for SolarCMS Forum.php cat Parameter SQL Injection
50892;MySQL Calendar index.php username Parameter SQL Injection
50891;KnowledgeTree DropDocuments Plugin Unspecified Privilege Escalation
50890;KnowledgeTree Multiple Unspecified XSS
50889;Constructr CMS template.php edit_page Parameter Traversal Local File Access
50888;Constructr CMS index.php show_page Parameter SQL Injection
50887;myPHPscripts Login Session users.txt Direct Request Database Disclosure
50886;myPHPscripts Login Session login.php Multiple Parameter XSS
50885;IceWarp Merak Mail Server HTML IMG Tag Handling XSS
50884;WebcamXP Unspecified URL-encoded Traversal Arbitrary File Access
50883;GeSHi geshi.php set_language_path Function Unspecified Remote File Inclusion
50882;GeSHi geshi.php Crafted XML Sequence Handling DoS
50881;WordPress REQUEST Superglobal Array Crafted Cookie Handling CSRF
50880;Emefa Guestbook guestbook.mdb Direct Request Database Disclosure
50879;RoundCube Webmail Crafted Quota Image Size Parameter Memory Consumption DoS
50878;RSyslog imudp Unauthorized Message Resource Consumption Remote DoS
50877;FreeLyrics source.php p Parameter Traversal Arbitrary File Access
50876;KafooeyBlog lib/image_upload.php File Upload Arbitrary PHP Code Execution
50875;Pre Resume Submitter onlineresume.mdb Direct Request Database Disclosure
50874;Pre E-Learning Portal db_elearning.mdb Direct Request Database Disclosure
50873;Pre Classified Listings ASP pclasp.mdb Direct Request Database Disclosure
50872;Pre Courier and Cargo Business dbcourior.mdb Direct Request Database Disclosure
50871;Phpclanwebsite index.php page Parameter XSS
50870;Phpclanwebsite pcw/downloads.php Multiple Parameter SQL Injection
50869;Phpclanwebsite pcw/setlogin.php pcwlogin Parameter SQL Injection
50868;Phpclanwebsite pcw/processforms.php form_id Parameter SQL Injection
50867;Phpclanwebsite index.php page Parameter SQL Injection
50866;Phpclanwebsite phpclanwebsite/footer.php theme Parameter Traversal Local File Inclusion
50865;Phpclanwebsite theme/superchrome/box.php boxname Parameter Traversal Local File Inclusion
50864;Fujitsu-Siemens WebTransactions Temporary Session Crafted HTTP Request Arbitrary Command Execution
50863;Sophos Multiple Products Malformed CAB File Handling Application DoS
50862;Kayako SupportSuite Multiple Script PHP_SELF Parameter XSS
50861;Apple Mac OS X Server Podcast Producer Unspecified Remote Admin Authentication Bypass
50860;lcxBBportal includes/acp/acp_lcxbbportal.php phpbb_root_path Parameter Remote File Inclusion
50859;lcxBBportal portal/includes/portal_block.php phpbb_root_path Parameter Remote File Inclusion
50858;RankEm rankup.asp siteID Parameter SQL Injection
50857;Aurigma Image Uploader ActiveX (Aurigma.ImageUploader.4.1) Overflow
50856;Songs Portal albums.php id Parameter SQL Injection
50855;Novell Identity Manager UIQuery Unspecified XSS
50854;Novell Identity Manager Page Navigation Unspecified XSS
50853;I-Rater Basic messages.php idp Parameter SQL Injection
50852;Aiyoota! CMS Unspecified SQL Injection
50851;Product Sale Framework customer.forumtopic.php forum_topic_id Parameter SQL Injection
50850;Cold BBS db/cforum.mdb Direct Request Database Disclosure
50849;PHPKIT include.php path Parameter Remote File Inclusion
50848;PHPmyGallery index.php group Parameter Traversal Arbitrary Directory Listing
50847;NatterChat natterchat112.mdb Direct Request Database Disclosure
50846;ASPTicker news.mdb Direct Request Database Disclosure
50845;ASP Portal Events.asp ID Parameter SQL Injection
50844;ASP Portal classifieds.asp ItemID Parameter SQL Injection
50843;Trend Micro HouseCall ActiveX (Housecall_ActiveX.dll) Crafted notifyOnLoadNative() Function Arbitrary Code Execution
50842;JMovies Component for Joomla! index.php id Parameter SQL Injection
50841;ASP AutoDealer auto.mdb Direct Request Database Disclosure
50840;Commerce Extension for TYPO3 Unspecified SQL Injection
50839;MyPHPsite index.php mod Parameter Traversal Local File Inclusion
50838;MPlayer libmpdemux/demux_vqf.c demux_open_vqf Function Malformed TwinVQ File Handling Overflow
50837;XM Easy Personal FTP Server NLST Command Handling DoS
50836;CMS little index.php term Parameter SQL Injection
50835;ParsBlogger blog.asp wr Parameter SQL Injection
50834;Active Price Comparison links.asp linkid Parameter SQL Injection
50833;TxtBlog index.php m Parameter Traversal Arbitrary File Access
50832;Books Component for Joomla! index.php book_id Parameter SQL Injection
50831;Felogin System Extension for TYPO3 Unspecified XSS
50830;Xhresim Module for XOOPS index.php no Parameter SQL Injection
50829;VirusBlokAda VBA32 Personal Antivirus Scanning Engine Malformed RAR File Handling DoS
50828;Solaris IPv4 Forwarding Unspecified NULL Dereference Remote DoS
50827;Nodstrum MySQL Calendar nodstrumCalendarV2 Cookie Manipulation Admin Authentication Bypass
50826;BitDefender Antivirus Scanner for Unices Crafted PE File Handling Multiple Overflows
50825;Gobbl CMS auth Cookie Manipulation Admin Authentication Bypass
50824;Netatalk papd Daemon popen() Function Crafted Print Request Arbitrary Command Execution
50823;ClickAndEmail admin_dblayers.asp tablename Parameter XSS
50822;ClickAndEmail admin_dblayers.asp ID Parameter SQL Injection
50821;ClickAndEmail admin_loginCheck.asp Multiple Parameter SQL Injection
50820;Click&amp;Rank user.asp action Parameter XSS
50819;Click&amp;Rank user_delete.asp id Parameter SQL Injection
50818;arb /tmp/arb_bugreport_[username] Temporary File Symlink Arbitrary File Overwrite
50817;Click&amp;Rank hitcounter.asp id Parameter SQL Injection
50816;Click&amp;Rank user_update.asp id Parameter SQL Injection
50815;Click&amp;Rank admin_login.asp Multiple Parameter SQL Injection
50814;Rematic CMS produkte.php id Parameter SQL Injection
50813;Rematic CMS referenzdetail.php id Parameter SQL Injection
50812;Rematic CMS index.php id Parameter SQL Injection
50811;Courier Authentication Library authpgsqllib.c Unspecified SQL Injection
50809;netdisco-mibs-installer netdisco-mibs-download /tmp/netdisco-mibs-0.6.tar.gz Temporary File Symlink Arbitrary File Overwrite
50808;netdisco-mibs-installer netdisco-mibs-install /tmp/netdisco-mibs-0.6.tar.gz Temporary File Symlink Arbitrary File Overwrite
50807;ClaSS scripts/export.php ftype Parameter Traversal Arbitrary File Access
50806;phpBB Account Reactivation Security Restriction Bypass
50805;PHP-Nuke Advertising Module login Parameter SQL Injection
50804;RSMScript edit-submit.php quote XSS
50803;RSMScript submit.php quote XSS
50802;RSMScript verified Cookie Manipulation Admin Authentication Bypass
50801;RealNetworks Multiple Products Crafted MOV File Handling Overflow
50800;ADbNewsSender Application Subscription XSS
50799;ADbNewsSender mailinglist/renewal.php.inc Unspecified Parameter SQL Injection
50798;ADbNewsSender mailinglist/confirmation.php.inc Unspecified Parameter SQL Injection
50797;ADbNewsSender mailinglist/opt_in_out.php.inc Unspecified Parameter SQL Injection
50796;Adobe Flash Player on Linux SWF File Handling Arbitrary Code Execution
50795;Views Module For Drupal CCK Text Fields Unspecified SQL Injection
50794;betaparticle blog Blog.mdb Direct Request Database Disclosure
50793;Irrlicht B3D Loader Unspecified Overflow
50792;WordPress wp-slimstat.php XSS
50791;HTMPL htmpl_admin.cgi help Parameter Arbitrary Command Execution
50790;Kerio MailServer WebMail error413.php sent Parameter XSS
50789;Kerio MailServer WebMail calendarEdit.php daytime Parameter XSS
50788;Kerio MailServer WebMail mailCompose.php folder Parameter XSS
50787;sCssBoard admin/forums.php current_user[users_level] Parameter Admin Authentication Bypass
50786;mini-pub mini-pub.php/front-end/cat.php sFileName Parameter Traversal Arbitrary File Access
50785;mini-pub mini-pub.php/front-end/cat.php sFileName Parameter Shell Metacharacter Arbitrary Command Execution
50784;Mediatheka connection.php user Parameter SQL Injection
50783;Mediatheka index.php lang Parameter Traversal Local File Inclusion
50782;mini-pub mini-pub.php/front-end/img.php sFileName Parameter Remote File Inclusion
50781;Black Lily products.php class Parameter SQL Injection
50780;gNews Publisher authors.asp authorID Parameter SQL Injection
50779;EvimGibi Pro Resim Galerisi resim.asp kat_id Parameter SQL Injection
50778;Microsoft Remote Help SAFRCFileDlg.RASetting ActiveX (safrcdlg.dll) GetProfileString Function Overflow
50777;TangoCMS Multiple Unspecified CSRF
50776;Avira AntiVir HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50775;AVG Anti-Virus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50774;avast! antivirus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50773;CAT-QuickHeal HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50772;ClamAV HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50771;Dr.Web Anti-virus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50770;ESET Smart Security HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50769;Aladdin eSafe HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50768;CA eTrust Antivirus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50767;Ewido Security Suite HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50766;Fortinet Antivirus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50765;Ikarus Virus Utilities HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50764;K7AntiVirus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50763;NOD32 Antivirus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50762;Norman Antivirus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50761;Panda Antivirus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50760;PC Tools AntiVirus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50759;Prevx Prevx1 HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50758;RISING Antivirus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50757;Secure Computing Secure Web Gateway HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50756;Sophos Anti-Virus HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50755;Sunbelt VIPRE HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50754;Symantec AntiVirus (SAV) HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50753;Hacksoft The Hacker HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50752;Trend Micro AntiVirus VSAPI HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50751;VirusBlokAda VBA32 Document MZ Header Multiple Filename Modification Malware Detection Bypass
50750;HAURI ViRobot HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50749;FlatnuX CMS sections/05_Foto/photo.php foto Parameter XSS
50748;FlatnuX CMS index.php name Parameter XSS
50747;phpList admin/index.php cline[c] Parameter Remote File Inclusion
50746;ASP-DEv Internal E-Mail System login.asp Multiple Parameter SQL Injection
50745;Microsoft Office Web Controls OWC11.DataSourceControl Memory Access Violation
50744;Nukedit dbsite.mdb Direct Request Database Disclosure
50743;Services Module for Drupal Request Signing Hash Weakness
50742;CMS ISWEB index.php Multiple Parameter XSS
50741;CMS ISWEB index.php Multiple Parameter SQL Injection
50740;gpsdrive geo-nearest Multiple Temporary File Arbitrary Symlink Overwrite
50739;gpsdrive geo-code Multiple Temporary File Arbitrary Symlink Overwrite
50738;VirusBuster HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50737;Netref presentation.php id Parameter SQL Injection
50736;Netref fiche_product.php id Parameter SQL Injection
50735;ASPPortal xportal.mdb Direct Request Database Disclosure
50734;sCssBoard index.php inc_function Parameter Remote File Inclusion
50733;sCssBoard index.php Multiple Parameter SQL Injection
50732;Rapid Classified HotList Image admin_logon.asp Multiple Parameter SQL Injection
50731;HomeBuilder detail.asp iPro Parameter SQL Injection
50730;HomeBuilder type2.asp iType Parameter SQL Injection
50729;HomeBuilder type.asp iType Parameter SQL Injection
50728;AhnLab V3 HTML Document MZ Header Multiple Filename Modification Malware Detection Bypass
50727;Hitachi JP1/Integrated Management Service Support on Windows Unspecified XSS
50726;WorkSimple calendar.php lang Parameter Remote File Inclusion
50725;WorkSimple data/usr.txt Direct Request Credentials Disclosure
50724;Free Links Directory Script report.php linkid Parameter SQL Injection
50723;Free Links Directory Script lpro.php id Parameter SQL Injection
50722;Free Links Directory Script redir.php id Parameter SQL Injection
50721;BabbleBoard index.php page Parameter CSRF
50720;IBM WebSphere Portal BasicAuthTAI Function Unspecified Access Restriction Bypass
50719;GeekiGeeki geekigeeki.py Multiple Function Traversal Arbitrary File Access
50718;Injader Unspecified XSS
50717;Injader feeds.php id Parameter SQL Injection
50716;GNU less LESSOPEN Environment Variable Format String
50715;Realtek Media Player rtlrack.exe Crafted PLA File Handling Overflow
