104537;Fortinet FortiAnalyzer and FortiManager CVE-2018-1354 Access Bypass Vulnerability
104536;NetApp OnCommand Unified Manager Core Package CVE-2017-7568 Information Disclosure Vulnerability
104535;Fortinet FortiOS CVE-2018-9185 Information Disclosure Vulnerability
104534;EMC RSA Authentication Manager Cross Site Scripting and HTML Injection Vulnerabilities
104533;Fortinet FortiManager CVE-2018-1351 Cross Site Scripting Vulnerability
104532;phpMyAdmin CVE-2018-12613 Remote File Inclusion Vulnerability
104531;QEMU CVE-2018-12617 Multiple Local Denial of Service Vulnerabilities
104530;phpMyAdmin CVE-2018-12581 Cross Site Scripting Vulnerability
104529;Delta Industrial Automation COMMGR CVE-2018-10594 Stack Based Buffer Overflow Vulnerability
104528;Multiple Rockwell Automation Products CVE-2017-9312 Remote Denial of Service Vulnerability
104527;CPython CVE-2018-1000117 Local Buffer Overflow Vulnerability
104526;Multiple Dell EMC Products CVE-2018-1217 Authentication Bypass Vulnerability
104525;Juniper Junos Space CVE-2014-3413 Information Disclosure Vulnerability
104524;Polycom RealPresence Web Suite CVE-2018-12592 Information Disclosure Vulnerability
104523;Cisco Unified Communications Manager IM CVE-2018-0363 Cross Site Request Forgery Vulnerability
104522;Linux Kernel CVE-2018-1000199 Local Memory Corruption Vulnerability
104521;Cisco TelePresence Video Communication Server Expressway Denial of Service Vulnerability
104520;Cisco NX-OS Software CVE-2018-0293 Remote Privilege Escalation Vulnerability
104519;Cisco Firepower Management Center CVE-2018-0365 Cross Site Request Forgery Vulnerability
104518;TIBCO Data Virtualization CVE-2018-5428 Arbitrary Command Execution Vulnerability
104517;NTP CVE-2018-12327 Stack Buffer Overflow Vulnerability
104516;Cisco FXOS and NX-OS Software CVE-2018-0314 Arbitrary Code Execution Vulnerability
104515;Cisco FXOS and NX-OS Software CVE-2018-0312 Arbitrary Code Execution Vulnerability
104514;Cisco FXOS and NX-OS Software Fabric Services CVE-2018-0308 Remote Code Execution Vulnerability
104513;Cisco FXOS and NX-OS Software CVE-2018-0304 Arbitrary Code Execution Vulnerability
104512;Cisco NX-OS Software NX-API CVE-2018-0301 Remote Code Execution Vulnerability
104511;Multiple IBM Products CVE-2018-1447 Local Information Disclosure Vulnerability
104510;Librelp CVE-2018-1000140 Stack Based Buffer Overflow Vulnerability
104509;JBoss RichFaces CVE-2018-10849 Remote Code Execution Vulnerability
104508;IBM WebSphere Application Server CVE-2017-1681 Local Information Disclosure Vulnerability
104507;IBM WebSphere Application Server CVE-2017-1741 Information Disclosure Vulnerability
104506;JBoss RichFaces CVE-2018-10848 Remote Code Execution Vulnerability
104505;Cisco AMP for Endpoints macOS Connector CVE-2018-0237 Remote Security Bypass Vulnerability
104504;Python CVE-2018-1061 Remote Denial of Service Vulnerability
104503;JBoss RichFaces CVE-2018-12532 Remote Code Execution Vulnerability
104502;JBoss RichFaces CVE-2018-12533 Remote Code Execution Vulnerability
104501;IBM Security Access Manager Appliance CVE-2017-1476 Information Disclosure Vulnerability
104500;Jenkins CVE-2018-1000067 Server Side Request Forgery Security Bypass Vulnerability
104499;Wireshark 'wiretap/netmon.c' Denial of Service Vulnerability
104498;GitLab CVE-2017-17716 SSL Certificate Validation Security Bypass Vulnerability
104497;Google Android CVE-2018-5843 Local Security Bypass Vulnerability
104496;CA Privileged Access Manager Multiple Security Vulnerabilities
104495;Python CVE-2018-1060 Remote Denial of Service Vulnerability
104494;Multiple Siemens SCALANCE X Switches ICSA-18-163-02 Multiple Security Vulnerabilities
104493;IBM Security Guardium Big Data Intelligence CVE-2017-1768 Information Disclosure Vulnerability
104492;Cisco Identity Services Engine CVE-2018-0275 Local Command Injection Vulnerability
104491;GitLab Community Edition and Enterprise Edition CVE-2018-10379 HTML Injection Vulnerability
104490;Natus Xltek NeuroWorks/SleepWorks ICSMA-18-165-01 Multiple Security Vulnerabilities
104489;Drupal Mollom Module Unspecified Security Vulnerability
104488;IBM WebSphere MQ CVE-2018-1419 Denial of Service Vulnerability
104487;Airbnb Knowledge Repo CVE-2018-12104 Cross Site Scripting Vulnerability
104486;IBM Netezza Platform CVE-2018-1460 Local Privilege Escalation Vulnerability
104485;McAfee ePolicy Orchestrator Access Bypass and Information Disclosure Vulnerabilities
104484;Tor CVE-2018-0491 Denial of Service Vulnerability
104483;HP UCMDB Browser CVE-2018-6496 Cross Site Request Forgery Vulnerability
104482;Multiple Siemens Products CVE-2018-4833 Remote Code Execution Vulnerability
104481;Tor CVE-2018-0490 Denial of Service Vulnerability
104480;TIBCO JasperReports Server CVE-2018-5430 Information Disclosure Vulnerability
104479;TIBCO JasperReports Server CVE-2018-5431 Cross Site Scripting Vulnerability
104478;TIBCO DataSynapse GridServer Manager CVE-2017-5536 Cross Site Scripting Vulnerability
104477;TIBCO DataSynapse GridServer CVE-2017-5535 Security Weakness
104476;IBM Security Access Manager Appliance CVE-2017-1474 Unspecified Information Disclosure Vulnerability
104475;LibreSSL CVE-2018-8970 Certificate Validation Security Bypass Vulnerability
104474;CA Spectrum CVE-2018-6589 Remote Denial of Service Vulnerability
104473;Cisco Prime Collaboration Provisioning CVE-2018-0335 Local Information Disclosure Vulnerability
104471;IBM Security Access Manager Products CVE-2017-1480 Information Disclosure Vulnerability
104470;F5 BIG-IP ASM CVE-2018-5526 Remote Denial of Service Vulnerability
104469;IBM Robotic Process Automation with Automation Anywhere Remote Code Execution Vulnerability
104468;Node.js CVE-2018-7162 Denial of Service Vulnerability
104467;Zoho ManageEngine Applications Manager CVE-2018-11808 Access Bypass Vulnerability
104466;IBM Financial Transaction Manager CVE-2018-1393 Information Disclosure Vulnerability
104465;Apache Geode CVE-2017-15695 Remote Code Execution Vulnerability
104464;Cisco Wide Area Application Services Software Local Privilege Escalation Vulnerability
104463;Node.js CVE-2018-7164 Denial of Service Vulnerability
104462;NetApp SANtricity Products CVE-2018-5488 Remote Code Execution Vulnerability
104461;Google Android 'System' Component Multiple Security Vulnerabilities
104460;Intel Core Microprocessors CVE-2018-3665 Information Disclosure Vulnerability
104459;SAP UI5 CVE-2018-2424 Cross Site Scripting Vulnerability
104458;TIBCO Administrator CVE-2018-5432 Cross Site Scripting Vulnerability
104457;Asterisk Open Source CVE-2018-12228 Denial of Service Vulnerability
104456;Cisco Unified Computing System CVE-2018-0338 Local Command Injection Vulnerability
104455;Multiple Asterisk Products CVE-2018-12227 Information Disclosure Vulnerability
104454;TIBCO Runtime Agent CVE-2018-5434 XML External Entity Injection Vulnerability
104453;Linux Kernel CVE-2018-12232 Local Denial of Service Vulnerability
104452;Linux Kernel 'fs/jfs/xattr.c' Local Memory Corruption Vulnerability
104451;TIBCO Administrator CVE-2018-5433 XML External Entity Injection Vulnerability
104450;GnuPG CVE-2018-12020 Security Bypass Vulnerability
104449;Cisco Network Services Orchestrator CVE-2018-0274 Arbitrary Command Execution Vulnerability
104448;Cisco Unified Communications Manager CVE-2018-0340 Cross Site Scripting Vulnerability
104447;Schneider Electric U.motion Builder ICSA-18-163-01 Multiple Security Vulnerabilities
104446;SAP UI5 Handler CVE-2018-2428 Information Disclosure Vulnerability
104445;Cisco Unified IP Phone Software CVE-2018-0332 Denial of Service Vulnerability
104444;Multiple Cisco Products CVE-2018-0149 HTML Injection Vulnerability
104443;Cisco Prime Collaboration Provisioning CVE-2018-0322 Access Bypass Vulnerability
104442;OpenSSL CVE-2018-0732 Denial of Service Vulnerability
104441;VMware AirWatch Agent CVE-2018-6968 Remote Code Execution Vulnerability
104440;Google V8 CVE-2018-6149 Out-of-Bounds Write Security Vulnerability
104439;SAP Business Objects Enterprise Remote Code Injection Vulnerability
104438;SAP Business One CVE-2018-2425 Information Disclosure Vulnerability
104436;SAP Business Client Unspecified Security Vulnerability
104435;SAP BASIS Report for Terminology Export OS Command Injection Vulnerability
104434;Cisco Prime Collaboration Provisioning CVE-2018-0318 Security Bypass Vulnerability
104433;Wibu-Systems CodeMeter CVE-2017-13754 Cross Site Scripting Vulnerability
104432;Cisco Prime Collaboration Provisioning CVE-2018-0317 Access Bypass Vulnerability
104431;Cisco Prime Collaboration Provisioning CVE-2018-0319 Security Bypass Vulnerability
104430;Cisco AnyConnect Secure Mobility Client Certificate Validation Security Bypass Vulnerability
104429;Cisco Prime Collaboration Provisioning CVE-2018-0336 Remote Privilege Escalation Vulnerability
104428;EMS Master Calendar CVE-2018-11628 Cross Site Scripting Vulnerabilitiy
104427;Node.js 'Forwarded' Module CVE-2017-16118 Denial of Service Vulnerability
104426;Cisco Unity Connection CVE-2018-0354 Cross Site Scripting Vulnerability
104425;Cisco Unified Communications Manager CVE-2018-0355 Cross Frame Scripting Vulnerability
104424;Cisco Identity Services Engine CVE-2018-0339 Cross Site Scripting Vulnerability
104423;Perl CVE-2018-12015 Directory Traversal Vulnerability
104422;Cisco FireSIGHT System Software CVE-2018-0333 Remote Security Bypass Vulnerability
104421;Cisco WebEx CVE-2018-0356 Cross Site Scripting Vulnerability
104420;Cisco WebEx CVE-2018-0357 Cross Site Scripting Vulnerability
104419;Cisco Meeting Server CVE-2018-0263 Information Disclosure Vulnerability
104418;Apache Storm CVE-2018-8008 Arbitrary File Write Vulnerability
104417;Cisco Web Security Appliance CVE-2018-0353 Remote Security Bypass Vulnerability
104416;Cisco Prime Collaboration Provisioning CVE-2018-0320 SQL Injection Vulnerability
104415;Multiplle Rockwell Automation Products CVE-2018-10619 Local Privilege Escalation Vulnerability
104414;Symantec Norton App Lock CVE-2018-5242 Local Security Bypass Vulnerability
104413;Adobe Flash Player APSB18-19 Multiple Security Vulnerabilities
104412;Adobe Flash Player CVE-2018-5002 Stack Buffer Overflow Vulnerability
104411;Mozilla Firefox and Firefox ESR CVE-2018-6126 Heap Buffer Overflow Vulnerability
104410;Cisco IOS XE Software CVE-2018-0315 Remote Code Execution Vulnerability
104409;Cisco Prime Collaboration Provisioning CVE-2018-0321 Security Bypass Vulnerability
104408;Google Chrome CVE-2018-6148 Security Bypass Vulnerability
104407;Microsoft Windows CVE-2018-8210 Remote Code Execution Vulnerability
104406;Microsoft Windows CVE-2018-8213 Arbitrary Code Execution Vulnerability
104405;Microsoft Office CVE-2018-8245 Privilege Escalation Vulnerability
104404;Microsoft Internet Explorer Scripting Engine CVE-2018-8267 Remote Memory Corruption Vulnerability
104403;Microsoft ChakraCore Scripting Engine CVE-2018-8243 Remote Memory Corruption Vulnerability
104402;Microsoft Windows Hyper-V CVE-2018-8218 Remote Denial of Service Vulnerability
104401;Microsoft Windows GDI Component CVE-2018-8239 Information Disclosure Vulnerability
104400;QEMU CVE-2018-11806 Heap Buffer Overflow Vulnerability
104399;Apache Storm CVE-2018-1332 User Impersonation Vulnerability
104398;Microsoft Windows Media Foundation CVE-2018-8251 Memory Corruption Vulnerability
104397;Linux Kernel CVE-2018-1000200 Local Denial of Service Vulnerability
104396;EMC RSA Web Threat Detection CVE-2018-1252 SQL Injection Vulnerability
104395;Microsoft Windows DNSAPI CVE-2018-8225 Remote Code Execution Vulnerability
104394;Microsoft Windows Desktop Bridge CVE-2018-8214 Local Privilege Escalation Vulnerability
104393;Microsoft Windows Wireless Network Profile CVE-2018-8209 Local Information Disclosure Vulnerability
104392;Microsoft Windows Desktop Bridge CVE-2018-8208 Local Privilege Escalation Vulnerability
104391;Microsoft Windows CVE-2018-8205 Local Denial of Service Vulnerability
104390;NetApp Data ONTAP CVE-2015-7746 Authentication Bypass Vulnerability
104389;Microsoft Windows Code Integrity Module CVE-2018-1040 Denial of Service Vulnerability
104388;ABB IP Gateway ICSA-18-156-01 Multiple Security Vulnerabilities
104387;Ocularis 'VMS_VA' Server Process Denial of Service Vulnerability
104386;ISC BIND CVE-2018-5736 Remote Denial of Service Vulnerability
104385;Multiple F-Secure Windows Endpoint Protection Products Arbitrary Code Execution Vulnerability
104384;Multiple F5 BIG-IP Products CVE-2018-5522 Remote Denial of Service Vulnerability
104383;Microsoft Windows Kernel 'Win32k.sys' CVE-2018-8233 Local Privilege Escalation Vulnerability
104382;Microsoft Windows Kernel CVE-2018-0982 Local Privilege Escalation Vulnerability
104381;Microsoft Windows Kernel CVE-2018-8224 Local Privilege Escalation Vulnerability
104380;Microsoft Windows Kernel CVE-2018-8121 Local Information Disclosure Vulnerability
104379;Microsoft Windows Kernel CVE-2018-8207 Local Information Disclosure Vulnerability
104378;Apple macOS/iCloud/iOS/watchOS/tvOS/iTunes CVE-2018-4224 Local Authorization Bypass Vulnerability
104377;Multiple GE MDS PulseNET Products Multiple Security vulnerabilities
104376;Multiple Yokogawa STARDOM Controllers CVE-2018-10592 Security Bypass Vulnerability
104375;Delta Industrial Automation DOPSoft ICSA-18-151-01 Multiple Security Vulnerabilities
104374;IBM Content Navigator CVE-2018-1496 Cross Site Scripting Vulnerability
104373;Microsoft Windows 'HTTP.sys' CVE-2018-8231 Remote Code Execution Vulnerability
104371;Fortinet FortiAuthenticator CVE-2018-9186 Cross Site Scripting Vulnerability
104370;MySQL Multi-Master Replication Manager Multiple Remote Command Injection Vulnerabilities
104369;Microsoft Chakra Scripting Engine CVE-2018-8229 Remote Memory Corruption Vulnerability
104368;Microsoft Chakra Scripting Engine CVE-2018-8227 Remote Memory Corruption Vulnerability
104366;Apple iOS and Safari CVE-2018-4247 Remote Denial of Service Vulnerability
104365;Microsoft Internet Explorer CVE-2018-8113 Security Bypass Vulnerability
104364;Microsoft Internet Explorer CVE-2018-0978 Remote Memory Corruption Vulnerability
104363;Microsoft Internet Explorer CVE-2018-8249 Remote Memory Corruption Vulnerability
104362;Multiple F5 BIG-IP Products CVE-2018-5517 Remote Denial of Service Vulnerability
104361;Microsoft Windows 'HTTP.sys' CVE-2018-8226 Denial of Service Vulnerability
104360;Microsoft Windows NTFS CVE-2018-1036 Local Privilege Escalation Vulnerability
104359;Microsoft Windows WebDAV CVE-2018-8175 Denial of Service Vulnerability
104358;Apple Safari CVE-2018-4205 Address Bar Spoofing Vulnerability
104356;Microsoft Windows HIDParser CVE-2018-8169 Local Privilege Escalation Vulnerability
104355;Trend Micro Endpoint Application Control CVE-2018-10357 Directory Traversal Vulnerability
104354;Microsoft Windows Cortana CVE-2018-8140 Local Privilege Escalation Vulnerability
104353;Microsoft Windows Hyper-V Code Integrity CVE-2018-8219 Privilege Escalation Vulnerability
104352;IBM Rational FocalPoint CVE-2014-0841 Security Weakness
104351;Jenkins CVE-2018-1000169 Information Disclosure Vulnerability
104350;WordPress CVE-2018-10101 Security Vulnerability
104349;Multiple IBM Products Multiple Security Vulnerabilities
104348;Apache UIMA CVE-2017-15691 XML External Entity Injection Vulnerability
104347;HAProxy CVE-2018-11469 Information Disclosure Vulnerability
104345;Git CVE-2018-11235 Arbitrary Code Execution Vulnerability
104344;keycloak CVE-2018-10842 Denial of Service Vulnerability
104343;Microsoft Edge CVE-2018-8235 Security Bypass Vulnerability
104342;Trend Micro Email Encryption Gateway CVE-2018-10356 SQL Injection Vulnerability
104341;giflib CVE-2018-11489 Local Heap Based Buffer Overflow Vulnerability
104340;Microsoft Edge CVE-2018-8234 Information Disclosure Vulnerability
104339;Microsoft Edge CVE-2018-0871 Information Disclosure Vulnerability
104338;Microsoft Windows Device Guard CVE-2018-8221 Local Security Bypass Vulnerability
104337;Microsoft Windows Device Guard CVE-2018-8217 Local Security Bypass Vulnerability
104336;Microsoft Edge CVE-2018-8236 Remote Memory Corruption Vulnerability
104335;Microsoft Edge CVE-2018-8111 Remote Memory Corruption Vulnerability
104334;Microsoft Windows Device Guard CVE-2018-8216 Local Security Bypass Vulnerability
104333;Microsoft Windows Device Guard CVE-2018-8215 Local Security Bypass Vulnerability
104331;Microsoft Windows Device Guard CVE-2018-8201 Local Security Bypass Vulnerability
104330;Microsoft Edge CVE-2018-8110 Remote Memory Corruption Vulnerability
104328;Microsoft Windows Device Guard CVE-2018-8212 Local Security Bypass Vulnerability
104327;giflib CVE-2018-11490 Local Heap Based Buffer Overflow Vulnerability
104326;Microsoft Windows Device Guard CVE-2018-8211 Local Security Bypass Vulnerability
104325;Microsoft SharePoint Server CVE-2018-8254 Remote Privilege Escalation Vulnerability
104324;Liblouis CVE-2018-11410 Remote Denial of Service Vulnerability
104323;Microsoft Outlook CVE-2018-8244 Remote Privilege Escalation Vulnerability
104322;Microsoft Excel CVE-2018-8246 Information Disclosure Vulnerability
104321;Liblouis CVE-2018-11440 Local Stack Based Buffer Overflow Vulnerability
104319;Microsoft Office CVE-2018-8247 Privilege Escalation Vulnerability
104318;Microsoft Excel CVE-2018-8248 Remote Code Execution Vulnerability
104317;Microsoft SharePoint Server CVE-2018-8252 Remote Privilege Escalation Vulnerability
104315;VMware Horizon Client CVE-2018-6964 Local Privilege Escalation Vulnerability
104314;Trend Micro Email Encryption Gateway Multiple Security Vulnerabilities
104313;Apache NiFi XML External Entity Injection and Denial of Service Vulnerability
104312;Fortinet FortiOS CVE-2017-14187 Local Privilege Escalation Vulnerability
104311;SAP Internet Transaction Server CVE-2018-11415 Cross Site Scripting Vulnerability
104310;Microsoft Windows Use-After-Free Remote Code Execution Vulnerability
104309;Google Chrome Prior to 67.0.3396.62 Multiple Security Vulnerabilities
104308;Wireshark Multiple Denial of Service Vulnerabilities
104307;Moodle Multiple Security Vulnerabilities
104306;Jenkins CVE-2017-1000398 Information Disclosure Vulnerability
104305;Jenkins CVE-2017-1000399 Information Disclosure Vulnerability
104304;Jenkins CVE-2017-1000400 Information Disclosure Vulnerability
104303;Jenkins CVE-2017-1000401 Information Disclosure Vulnerability
104302;Jenkins Speaks! Plugin CVE-2017-1000403 Remote Code Execution Vulnerability
104301;IBM WebSphere Application Server CVE-2013-3024 Local Command Injection Vulnerability
104300;Foxit Reader and PhantomPDF Multiple Security Vulnerabilities
104299;McAfee Data Loss Prevention Endpoint CVE-2018-6664 Local Security Bypass Vulnerability
104298;Multiple Trend Micro Products Multiple Local Security Vulnerabilities
104297;WordPress CVE-2018-10100 Security Bypass Vulnerability
104296;IBM TADDM CVE-2013-3023 Information Disclosure Vulnerability
104295;Trend Micro Smart Protection Server (Standalone) SQL Injection and Denial of Service Vulnerabilities
104294;IBM API Connect CVE-2018-1468 Information Disclosure Vulnerability
104293;VideoLAN VLC 'input/demux_chained.c' Denial of Service Vulnerability
104292;Linux Kernel 'kernel/compat.c' Local Information Disclosure Vulnerability
104291;Linux kernel CVE-2018-11412 Out-of-Bounds Security Vulnerability
104290;IBM Storwize V7000 Unified CVE-2018-1467 Information Disclosure Vulnerability
104289;IBM UrbanCode Deploy CVE-2017-1752 Information Disclosure Vulnerability
104288;Fortinet FortiOS CVE-2017-14185 Information Disclosure Vulnerability
104287;Zoho ManageEngine ServiceDesk Plus CVE-2018�??7248 User Enumeration Vulnerability
104286;Multiple Martem Products Multiple Security Vulnerabilities
104285;PostgreSQL CVE-2018-1115 Security Bypass Vulnerability
104284;Jenkins EC2 Plugin CVE-2017-1000502 Remote Command Execution Vulnerability
104283;Jenkins Pipeline: Nodes and Processes Plugin CVE-2018-1000015 Access Bypass Vulnerability
104282;Symantec Advanced Secure Gateway and ProxySG CVE-2018-5241 Authentication Bypass Vulnerability
104280;Netwide Assembler CVE-2018-10254 Remote Denial of Service Vulnerability
104279;PackageKit CVE-2018-1106 Local Authentication Bypass Vulnerability
104278;Joomla! Core CVE-2018-11325 Information Disclosure Vulnerability
104277;D-Link DIR-629-B1 'weblogin_log' Function Buffer Overflow Vulnerability
104276;Joomla! CVE-2018-11323 Security Bypass Vulnerability
104275;Multiple Lenovo System x Servers CVE-2017-3775 Local Authentication Bypass Vulnerability
104274;Joomla! Core Session Deletion Race Condition CVE-2018-11324 Security Vulnerability
104273;Joomla! Core CVE-2018-11327 Information Disclosure Vulnerability
104272;Joomla! Core CVE-2018-11322 Arbitrary File Upload Vulnerability
104271;Joomla! Core CVE-2018-11321 Remote Code Execution Vulnerability
104270;Joomla! Core CVE-2018-11326 Multiple Cross Site Scripting Vulnerabilities
104269;Joomla! Core CVE-2018-11328 Cross Site Scripting Vulnerabilitiy
104268;Joomla! Core CVE-2018-6378 Cross Site Scripting Vulnerabilitiy
104267;Multiple Wireless LAN Controller Software CVE-2018-0252 Denial of Service Vulnerability
104266;Adobe Acrobat and Reader CVE-2018-4999 Remote Code Execution Vulnerability
104265;Adobe Acrobat and Reader CVE-2018-4998 Remote Code Execution Vulnerability
104264;Adobe Acrobat and Reader CVE-2018-4997 Remote Code Execution Vulnerability
104263;strongSwan CVE-2018-5388 Buffer Underflow Vulnerability
104262;Kubernetes CRI-O CVE-2018-1000400 Remote Privilege Escalation Vulnerability
104260;Spring Framework CVE-2018-1257 Denial-Of-Service Vulnerability
104259;Apache Geode CVE-2017-12622 Authorization Bypass Vulnerability
104258;Multiple BMW Products Multiple Security Vulnerabilities
104257;Apache Sling XSS Protection API CVE-2017-15717 Cross Site Scripting Vulnerability
104256;GNU glibc CVE-2018-11237 Local Buffer Overflow Vulnerability
104255;GNU glibc CVE-2018-11236 Stack Buffer Overflow Vulnerability
104254;Linux Kernel CVE-2017-18270  Local Denial of Service Vulnerability
104253;Apache ZooKeeper CVE-2018-8012 Security Bypass Vulnerability
104252;Apache Batik CVE-2018-8013 Information Disclosure Vulnerability
104251;ZOHO ManageEngine NetFlow Analyzer CVE-2018-10803 HTML Injection Vulnerability
104250;Intel Online Connect Access CVE-2018-3634 Local Denial of Service Vulnerability
104249;Dell EMC RecoverPoint Multiple Command Injection Vulnerabilities
104248;Multiple Cisco Products CVE-2018-0250 Security Bypass Vulnerability
104247;Intel System Configuration Utilities CVE-2018-3661 Local Buffer Overflow Vulnerability
104246;Dell EMC RecoverPoint and RecoverPoint for Virtual Machines Multiple Security Vulnerabilities
104245;Multiple Intel Products CVE-2018-3612 Local Privilege Escalation Vulnerability
104244;Google Android Multiple Qualcomm Components Multiple Security Vulnerabilities
104243;Cisco Enterprise NFV Infrastructure Software CVE-2018-0279 Access Bypass Vulnerability
104242;Cisco IoT Field Network Director CVE-2018-0270 Cross Site Request Forgery Vulnerability
104241;GE PACSystems CVE-2018-8867 Denial of Service Vulnerability
104240;Mozilla Thunderbird Prior to 52.8 Multiple Information Disclosure Vulnerabilities
104239;Apache Solr CVE-2018-8010 XML External Entity Multiple Information Disclosure Vulnerabilities
104238;OpenDaylight Controller 'SdniDataBase.java' SQL Injection Vulnerability
104237;VMware Workstation and Fusion CVE-2018-6963 Multiple Denial of Service Vulnerabilities
104236;ISC BIND CVE-2018-5737 Remote Denial of Service Vulnerability
104235;VMware Fusion CVE-2018-6962 Local Security Bypass Vulnerability
104234;Foxit MobilePDF CVE-2017-16814 Directory Traversal Vulnerability
104233;Foxit MobilePDF CVE-2017-16813 Denial of Service Vulnerability
104232;Multiple CPU Hardware CVE-2018-3639 Information Disclosure Vulnerability
104231;PHOENIX CONTACT FL SWITCH Series Multiple Security Vulnerabilities
104229;Linux Kernel CVE-2018-1120 Local Denial of Service Vulnerability
104228;Multiple CPU Hardwares CVE-2018-3640 Information Disclosure Vulnerability
104227;Pivotal Application Service CVE-2018-1278 Security Bypass Vulnerability
104226;Jenkins Email Extension Plugin CVE-2018-1000176 Information Disclosure Vulnerability
104225;cURL CVE-2018-1000301 Information Disclosure Vulnerability
104224;IBM Business Process Manager CVE-2017-1766 Authorization Bypass Vulnerability
104223;Apple macOS and iOS CVE-2018-4173 Security Bypass Vulnerability
104222;Spring Security and Spring Framework CVE-2018-1258 Authorization Bypass Vulnerability
104221;Jenkins S3 Publisher Plugin CVE-2018-1000177 HTML Injection Vulnerability
104220;Cisco Adaptive Security Appliance (ASA) Software CVE-2018-0228 Denial of Service Vulnerability
104219;Jenkins HTML Publisher Plugin CVE-2018-1000175 Directory Traversal Vulnerability
104218;Infinispan CVE-2018-1131 Remote Code Execution Vulnerability
104217;Siemens SIMATIC S7-400 CPU CVE-2018-4850 Denial of Service Vulnerability
104216;Delta Electronics Delta Industrial Automation TPEditor Heap-Based Buffer Overflow Vulnerability
104215;Apache ORC CVE-2018-8015 Denial of Service Vulnerability
104214;Procps-ng Procps Multiple Security Vulnerabilities
104213;Medtronic N'Vision Clinician Programmer CVE-2018-8849 Information Disclosure Vulnerability
104212;Cisco Identity Services Engine CVE-2018-0277 Denial of Service Vulnerability
104211;Jenkins Google Login Plugin CVE-2018-1000174 Unspecified Open Redirection Vulnerability
104210;Jenkins Google Login Plugin CVE-2018-1000173 Session Fixation Vulnerability
104209;Cisco Meeting Server CVE-2018-0280 Denial of Service Vulnerability
104208;Cisco Enterprise NFV Infrastructure Software CVE-2018-0324 Local Command Injection Vulnerability
104207;cURL CVE-2018-1000300 Heap Buffer Overflow Vulnerability
104206;Cisco Enterprise NFV Infrastructure Software CVE-2018-0323 Directory Traversal Vulnerability
104205;Atlassian JIRA CVE-2018-5231 Denial of Service Vulnerability
104204;Cisco TelePresence Server CVE-2018-0326 Cross Frame Scripting Vulnerability
104203;Apache Tomcat CVE-2018-8014 Security Bypass Vulnerability
104202;Cisco IP Phone 8800 Series and IP Phone 7800 Series CVE-2018-0325 Denial of Service Vulnerability
